smiles GAP_eV 
c1ccc2cc3c(ccc4cc5cc6c(cc5cc43)c3ccccc3c3c4ccc5cc7ccccc7cc5c4ccc63)cc2c1 2.071 
c1ccc2cc3c(ccc4c5ccc6cc7cc8c(ccc9c%10ccccc%10ccc89)cc7cc6c5c5ccccc5c34)cc2c1 1.631 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7cc8ccc9c%10ccccc%10ccc9c8cc7cc6ccc54)c3cc12 1.734 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6cc7ccc8c9ccccc9ccc8c7cc6cc5ccc34)cc12 1.733 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6c(ccc7c8ccccc8ccc67)cc5cc4c2ccc31 1.756 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8c9ccccc9ccc8c7cc6cc5c5ccccc5c43)cc2c1 1.876 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8c9ccccc9c9ccccc9c8c7cc6cc5ccc34)cc2c1 1.674 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8c(ccc9c%10ccccc%10ccc98)c7cc6cc5ccc34)cc2c1 1.778 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc6cc5ccc34)cc2c1 1.769 
c1ccc2cc3c(ccc4c5ccc6cc7cc8c9ccccc9c9ccccc9c8cc7cc6c5c5ccccc5c34)cc2c1 1.825 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7cc8c9ccccc9c9ccccc9c8cc7cc6ccc54)c3cc12 1.958 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6c7ccccc7c7ccccc7c6cc5cc4c2ccc31 1.989 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c8ccccc8c8ccccc8c7cc6cc5c5ccccc5c43)cc2c1 2.12 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c8ccccc8c8ccc9ccccc9c8c7cc6cc5ccc34)cc2c1 1.878 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c8ccccc8c8c9ccccc9ccc8c7cc6cc5ccc34)cc2c1 1.883 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(cc6cc5ccc34)c3ccccc3c3c4ccccc4ccc73)cc2c1 1.874 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(cc6cc5ccc34)c3ccccc3c3ccc4ccccc4c37)cc2c1 1.863 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3ccc4ccc5c(ccc6c7ccccc7c7ccccc7c65)c4c3c12 2.378 
c1ccc2cc3c(ccc4c5ccc6cc7cc8c(ccc9ccccc98)cc7cc6c5c5c6ccccc6ccc5c34)cc2c1 1.75 
c1ccc2cc3c(ccc4c5ccc6cc7cc8c(ccc9ccccc98)cc7cc6c5c5ccc6ccccc6c5c34)cc2c1 1.757 
c1ccc2cc3c(ccc4c5ccc6cc7cc8c(ccc9ccc%10ccccc%10c98)cc7cc6c5c5ccccc5c34)cc2c1 1.64 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c6cc7c(ccc8ccc9ccccc9c87)cc6ccc45)cc3cc12 1.855 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c6cc7c(ccc8ccccc87)cc6c6ccccc6c54)cc3cc12 1.874 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1c2ccc3cc5ccc6ccccc6c5cc3c2ccc41 2.005 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7cc8ccc9ccc%10ccccc%10c9c8cc7cc6ccc54)c3cc12 1.736 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccc7cc8ccc9ccccc9c8cc7c6c6ccccc6c45)cc3cc12 1.725 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6c(ccc7ccc8ccccc8c76)cc5cc4c2ccc31 1.759 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6c(ccc7ccccc76)cc5cc4c2c2ccccc2c31 1.734 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5cc6ccc7ccccc7c6cc5cc4ccc2c1c1ccc2ccccc2c31 1.847 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4cc5cc6c(ccc7ccccc76)cc5cc4c2ccc31 1.885 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8ccccc8c7cc6cc5c5ccc6ccccc6c5c43)cc2c1 1.9 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8ccccc8c7cc6cc5c5c6ccccc6ccc5c43)cc2c1 1.84 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8ccc9ccccc9c8c7cc6cc5c5ccccc5c43)cc2c1 1.875 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6cc7ccc8ccccc8c7cc6cc5c5ccccc5c43)cc2c1 1.832 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4cc5ccc6ccccc6c5cc4cc3c3ccccc3c21 2.027 
c1ccc2cc3c(ccc4c5ccc6cc7cc8ccc9ccccc9c8cc7cc6c5c5c6ccccc6ccc5c34)cc2c1 1.749 
c1ccc2cc3c(ccc4c5ccc6cc7cc8ccc9ccccc9c8cc7cc6c5c5ccc6ccccc6c5c34)cc2c1 1.757 
c1ccc2cc3c(ccc4c5ccc6cc7cc8ccc9ccc%10ccccc%10c9c8cc7cc6c5c5ccccc5c34)cc2c1 1.633 
c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3ccc4c(ccc5ccc6ccc7ccc8ccccc8c7c6c54)c3c12 2.398 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c7cc8c(ccc9ccc%10ccccc%10c98)cc7ccc65)c4cc3cc12 1.865 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c7cc8c(ccc9ccccc98)cc7c7ccccc7c56)c4cc3cc12 1.88 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c6ccc7cc8ccc9ccccc9c8cc7c6ccc5c4cc3cc12 1.999 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7cc8c(ccc9ccc%10ccccc%10c98)cc7cc6ccc54)c3cc12 1.737 
c1ccc2c(c1)ccc1cc3cc4ccc5c6ccc7cc8ccc9ccccc9c8cc7c6c6ccccc6c5c4cc3cc12 1.724 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6ccc7ccc8ccccc8c7c6cc5cc4c2ccc31 1.759 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6ccc7ccccc7c6cc5cc4c2c2ccccc2c31 1.725 
c1ccc2cc3c(cc2c1)c1ccc2c4cc5cc6c(ccc7ccccc76)cc5cc4ccc2c1c1ccc2ccccc2c31 1.87 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4cc5cc6ccc7ccccc7c6cc5cc4c2ccc31 1.894 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8ccccc87)cc6cc5c5ccc6ccccc6c5c43)cc2c1 1.904 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8ccccc87)cc6cc5c5c6ccccc6ccc5c43)cc2c1 1.903 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8ccc9ccccc9c87)cc6cc5c5ccccc5c43)cc2c1 1.874 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5cc6cc7c(ccc8ccccc87)cc6cc5c5ccccc5c43)cc2c1 1.815 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4cc5c(ccc6ccccc65)cc4cc3c3ccccc3c21 2.02 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8c7ccc7ccc9ccccc9c78)cc6cc5ccc34)cc2c1 1.776 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8c7ccc7c9ccccc9ccc78)cc6cc5ccc34)cc2c1 1.787 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8c9ccccc9c9ccccc9c78)cc6cc5ccc34)cc2c1 1.676 
c1ccc2cc3c(ccc4c5ccc6cc7cc8ccc9c%10ccccc%10ccc9c8cc7cc6c5c5ccccc5c34)cc2c1 1.63 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6cc7cc8c(ccc9c%10ccccc%10ccc89)cc7cc6ccc54)c3cc12 1.739 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6cc7c(ccc8c9ccccc9ccc78)cc6cc5ccc34)cc12 1.739 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5cc6ccc7c8ccccc8ccc7c6cc5cc4c2ccc31 1.762 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8c9ccccc9ccc78)cc6cc5c5ccccc5c43)cc2c1 1.872 
c1ccc2cc3c(ccc4cc5cc6ccc7c8ccc9cc%10ccccc%10cc9c8c8ccccc8c7c6cc5cc43)cc2c1 1.771 
c1ccc2cc3c(ccc4cc5cc6ccc7c(ccc8c9cc%10c(ccc%11ccccc%11%10)cc9ccc87)c6cc5cc43)cc2c1 1.921 
c1ccc2cc3c(ccc4cc5cc6ccc7c(ccc8c9cc%10ccc%11ccccc%11c%10cc9ccc87)c6cc5cc43)cc2c1 1.918 
c1ccc2cc3c(ccc4cc5cc6ccc7c(ccc8c9cc%10ccccc%10cc9c9ccccc9c78)c6cc5cc43)cc2c1 1.948 
c1ccc2cc3c(ccc4cc5cc6c7ccccc7c7c8ccc9cc%10ccccc%10cc9c8ccc7c6cc5cc43)cc2c1 2.06 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(cc6cc5ccc34)c3ccccc3c3cc4ccccc4cc37)cc2c1 2.004 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc6cc5ccc34)cc2c1 1.883 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8cc9ccc%10ccccc%10c9cc87)cc6cc5ccc34)cc2c1 1.888 
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccc5ccccc5c4c3c3ccc4c5ccccc5c5ccccc5c4c3c12 2.348 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8ccc9c%10ccccc%10ccc9c87)cc6cc5ccc34)cc2c1 1.789 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8ccc9cc%10ccccc%10cc9c87)cc6cc5ccc34)cc2c1 1.607 
c1ccc2cc3c(ccc4c3ccc3c5cc6cc7c(ccc8ccc9ccc%10ccccc%10c9c87)cc6cc5ccc34)cc2c1 1.764 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6ccc7ccc8ccccc8c7c6c45)cc3cc2c1 1.6 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6ccc7cc8ccccc8cc7c6c45)cc3cc2c1 1.629 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6ccc7c8ccccc8ccc7c6c45)cc3cc2c1 1.599 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6cc7ccc8ccccc8c7cc6c45)cc3cc2c1 1.496 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6cc7c(ccc8ccccc87)cc6c45)cc3cc2c1 1.542 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccc9ccccc9c8cc7c6c6cc7ccccc7cc6c45)cc3cc2c1 1.457 
c1ccc2cc3cc4c(ccc5c6ccc7cc8c(ccc9ccccc98)cc7c6c6cc7ccccc7cc6c45)cc3cc2c1 1.513 
c1ccc2cc3cc4c(ccc5c4c4cc6ccccc6cc4c4c6cc7ccccc7cc6c6ccccc6c54)cc3cc2c1 1.487 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccc3cc5ccccc5cc3c2c2cc3ccccc3cc2c41 1.531 
c1ccc2cc3c(ccc4c5ccc6cc7cc8c(ccc9ccccc98)cc7cc6c5c5cc6ccccc6cc5c34)cc2c1 1.603 
c1ccc2cc3c(ccc4c5ccc6cc7cc8ccc9ccccc9c8cc7cc6c5c5cc6ccccc6cc5c34)cc2c1 1.534 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6c7ccccc7c7ccccc7c6c45)cc3cc2c1 1.639 
c1ccc2cc3cc4c(ccc5c6ccc7cc8ccccc8cc7c6c6c7ccc8ccccc8c7ccc6c45)cc3cc2c1 1.604 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1c4ccc2c3ccc4ccccc4c3c3ccccc3c21 1.752 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c3ccc4ccc5ccccc5c4c3c3ccccc3c21 1.841 
c1ccc2c(c1)ccc1c2ccc2c3c4ccccc4c4ccccc4c3c3ccc4c(ccc5ccc6ccccc6c54)c3c12 2.229 
c1ccc2cc3cc4c(ccc5c4c4c6ccccc6ccc4c4c6ccc7ccccc7c6c6ccccc6c54)cc3cc2c1 1.603 
c1ccc2cc3cc4c(ccc5c4c4ccc6ccccc6c4c4c6ccc7ccccc7c6c6ccccc6c54)cc3cc2c1 1.617 
c1ccc2cc3cc4c(ccc5c4c4ccccc4c4c5c5ccccc5c5c6ccccc6c6ccccc6c54)cc3cc2c1 1.58 
c1ccc2cc3cc4c(ccc5c4c4ccccc4c4c6ccc7ccc8ccccc8c7c6c6ccccc6c54)cc3cc2c1 1.591 
c1ccc2cc3cc4c(ccc5c4c4ccccc4c4c6ccc7ccccc7c6c6ccc7ccccc7c6c54)cc3cc2c1 1.596 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4c2ccccc2c2c3ccc4ccccc4c3c3ccccc3c21 1.733 
c1ccc2cc3cc4c(ccc5c4ccc4c5c5ccccc5c5c6ccccc6c6ccc7ccccc7c6c45)cc3cc2c1 1.699 
c1ccc2cc3cc4c(ccc5c4ccc4c5c5ccccc5c5c6c7ccccc7ccc6c6ccccc6c45)cc3cc2c1 1.695 
c1ccc2cc3cc4c(ccc5c4ccc4c5c5ccc6ccccc6c5c5c6ccccc6c6ccccc6c45)cc3cc2c1 1.666 
c1ccc2cc3cc4c(ccc5c4ccc4c5c5c6ccccc6ccc5c5c6ccccc6c6ccccc6c45)cc3cc2c1 1.693 
c1ccc2c(c1)ccc1c2ccc2c1c1c3ccc4ccccc4c3ccc1c1c3c4ccccc4ccc3c3ccccc3c21 2.32 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c3c4ccccc4c4ccccc4c3c3ccccc3c21 1.825 
c1ccc2cc3cc4c(ccc5c4ccc4c6ccc7ccc8ccccc8c7c6c6ccc7ccccc7c6c54)cc3cc2c1 1.693 
c1ccc2cc3cc4c(ccc5c4ccc4c6ccc7ccc8ccc9ccccc9c8c7c6c6ccccc6c54)cc3cc2c1 1.7 
c1ccc2cc3cc4c(ccc5c4ccc4c6ccc7ccccc7c6c6ccc7ccc8ccccc8c7c6c54)cc3cc2c1 1.693 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2c3ccc5ccccc5c3ccc2c1c1c4ccc2ccc3ccccc3c21 1.75 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2c3ccc5ccccc5c3c3ccccc3c2c1c1ccc2ccccc2c41 1.71 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2c3ccc5ccccc5c3ccc2c1c1c2ccccc2c2ccccc2c41 1.686 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2c3ccc5ccccc5c3ccc2c1c1ccc2ccc3ccccc3c2c41 1.724 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccc3c5ccccc5ccc3c2c2ccc3ccccc3c2c41 1.736 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccc3c5ccccc5ccc3c2c2c3ccccc3ccc2c41 1.743 
c1ccc2c(c1)ccc1c2ccc2c3c4ccccc4ccc3c3ccc4c(ccc5ccc6ccc7ccccc7c6c54)c3c12 2.428 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccc3c5ccccc5c5ccccc5c3c2c2ccccc2c41 1.717 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1c2ccc3c5ccccc5ccc3c2c2ccccc2c41 1.677 
c1ccc2cc3cc4c(cc3cc2c1)c1c2ccccc2ccc1c1c2ccc3c5ccccc5ccc3c2c2ccccc2c41 1.667 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c1ccc1c3ccccc3c3ccc4ccccc4c3c12 1.796 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c1ccc1c3c4ccccc4ccc3c3ccccc3c21 1.787 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1c4ccc2c1ccc1c3ccccc3c3ccccc3c12 1.708 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2c(ccc3c5ccccc5c5ccccc5c32)c1c1ccc2ccccc2c41 1.696 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1c2ccc3c(ccc5ccc6ccccc6c53)c2ccc41 1.74 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2c3ccc5ccc6ccccc6c5c3ccc2c1c1ccc2ccccc2c41 1.735 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccc3c(ccc5ccc6ccccc6c53)c2c2ccccc2c41 1.735 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3ccc4ccc5c6ccc7ccc8ccccc8c7c6ccc5c4c3c12 2.459 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c3ccc4ccc5ccc6ccccc6c5c4c3ccc21 1.83 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c(ccc7ccc8ccc9ccccc9c8c76)cc5cc4c3ccc12 1.723 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c7ccccc7c7ccccc7c6cc5cc4c3c3ccccc3c12 1.822 
c1ccc2c(c1)c1ccccc1c1cc3cc4c(ccc5c4ccc4c5ccc5c6ccccc6c6ccccc6c45)cc3cc21 1.881 
c1ccc2c(c1)ccc1ccc3c4ccc5c6cc7cc8c9ccccc9c9ccccc9c8cc7cc6ccc5c4ccc3c12 1.921 
c1ccc2c(c1)ccc1c3ccc4c5cc6cc7c8ccccc8c8ccccc8c7cc6cc5ccc4c3c3ccccc3c21 1.949 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c3cc4cc5c6ccccc6c6ccccc6c5cc4cc3c3ccccc3c21 2.049 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c(cc5cc4c3ccc12)c1ccccc1c1ccc2ccccc2c16 1.831 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c(cc5cc4c3ccc12)c1ccccc1c1c2ccccc2ccc61 1.837 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c7ccccc7c7c8ccccc8ccc7c6cc5cc4c3ccc12 1.83 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c7ccccc7c7ccc8ccccc8c7c6cc5cc4c3ccc12 1.821 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6ccc7ccccc7c6c45)cc3cc12 1.717 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6c7ccccc7ccc6c45)cc3cc12 1.728 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccc7c8ccccc8c8ccccc8c7c6c6ccccc6c45)cc3cc12 1.707 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6c(ccc7ccc8ccccc8c76)cc5cc4c3c3ccccc3c12 1.628 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c5ccc5c6ccccc6c6ccc7ccccc7c6c45)cc3cc12 1.792 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c5ccc5c6ccccc6c6c7ccccc7ccc6c45)cc3cc12 1.79 
c1ccc2c(c1)ccc1ccc3cc4cc5c(ccc6c5ccc5c6ccc6c7ccccc7c7ccccc7c56)cc4cc3c12 1.686 
c1ccc2c(c1)ccc1ccc3cc4cc5c(ccc6c5ccc5c6ccc6c5ccc5ccc7ccccc7c56)cc4cc3c12 1.713 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccc7c(ccc8ccc9ccccc9c87)c6c6ccccc6c45)cc3cc12 1.738 
c1ccc2c(c1)ccc1ccc3c(ccc4c5ccc6ccccc6c5c5ccc6c(ccc7ccc8ccccc8c76)c5c34)c12 2.357 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c5ccc5c6c7ccccc7ccc6c6ccccc6c45)cc3cc12 1.786 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c5ccc5c4ccc4ccc6ccc7ccccc7c6c45)cc3cc12 1.823 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1c4ccc2c3ccc4ccccc4c3c3ccccc3c21 1.99 
c1ccc2c(c1)ccc1ccc3cc4cc5c(ccc6c5ccc5c7ccc8ccccc8c7c7ccccc7c65)cc4cc3c12 1.718 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4c4ccccc4c4c6ccc7ccccc7c6c6ccccc6c54)cc3cc12 1.718 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c5c5ccccc5c5c6ccccc6c6ccccc6c45)cc3cc12 1.831 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c6ccc7ccc8ccccc8c7c6c6ccccc6c54)cc3cc12 1.832 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c6ccc7ccccc7c6c6ccc7ccccc7c6c54)cc3cc12 1.815 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccc2ccccc2c1c1c2ccc3c5ccccc5ccc3c2ccc41 1.857 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1c2ccccc2ccc1c1c2ccc3c5ccccc5ccc3c2ccc41 1.805 
c1ccc2c(c1)ccc1c2ccc2c3c(ccc4ccc5ccccc5c43)c3ccc4c(ccc5ccc6ccccc6c54)c3c12 2.325 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c3cc4cc5ccc6ccc7ccccc7c6c5cc4cc3c3ccccc3c21 1.836 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1c2ccc3c5ccccc5ccc3c2c2ccccc2c41 1.864 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1c4ccc2c1ccc1c3ccccc3c3ccccc3c12 1.921 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1c4ccc2c3ccc4ccc5ccccc5c4c3ccc21 1.972 
c1ccc2c(c1)ccc1cc3cc4ccc5c6ccc7c8ccccc8ccc7c6c6ccc7ccccc7c6c5c4cc3cc12 1.72 
c1ccc2c(c1)ccc1cc3cc4ccc5c6ccc7c8ccccc8ccc7c6c6c7ccccc7ccc6c5c4cc3cc12 1.733 
c1ccc2c(c1)ccc1cc3cc4ccc5c6ccc7c8ccccc8c8ccccc8c7c6c6ccccc6c5c4cc3cc12 1.71 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6ccc7ccc8ccccc8c7c6cc5cc4c3c3ccccc3c12 1.622 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c5ccc5c7ccccc7c7ccc8ccccc8c7c65)c4cc3cc12 1.798 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c5ccc5c7ccccc7c7c8ccccc8ccc7c65)c4cc3cc12 1.797 
c1ccc2c(c1)ccc1c2ccc2c3c4ccccc4ccc3c3ccc4c5ccccc5c5ccc6ccccc6c5c4c3c12 2.4 
c1ccc2c(c1)ccc1ccc3cc4cc5ccc6c(ccc7c6ccc6c8ccccc8c8ccccc8c76)c5cc4cc3c12 1.687 
c1ccc2c(c1)ccc1ccc3cc4cc5ccc6c(ccc7c6ccc6c7ccc7ccc8ccccc8c76)c5cc4cc3c12 1.713 
c1ccc2c(c1)ccc1cc3cc4ccc5c6ccc7c(ccc8ccc9ccccc9c87)c6c6ccccc6c5c4cc3cc12 1.738 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c5ccc5c7c8ccccc8ccc7c7ccccc7c65)c4cc3cc12 1.79 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c5ccc5c6ccc6ccc7ccc8ccccc8c7c65)c4cc3cc12 1.83 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c(ccc6c7ccc8ccccc8c7c7ccccc7c65)c4cc3cc12 1.959 
c1ccc2c(c1)ccc1ccc3cc4cc5ccc6c(ccc7c8ccc9ccccc9c8c8ccccc8c67)c5cc4cc3c12 1.721 
c1ccc2c(c1)ccc1cc3cc4ccc5c(c4cc3cc12)c1ccccc1c1c2ccc3ccccc3c2c2ccccc2c51 1.714 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c5c5ccccc5c5c7ccccc7c7ccccc7c65)c4cc3cc12 1.834 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c7ccc8ccc9ccccc9c8c7c7ccccc7c56)c4cc3cc12 1.839 
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3c3ccc4c5ccccc5c5ccc6ccccc6c5c4c3c12 2.405 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c7ccc8ccccc8c7c7ccc8ccccc8c7c56)c4cc3cc12 1.821 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccc2c3ccc5ccccc5c3ccc2c1c1c2ccccc2ccc41 1.859 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccc2c3ccc5ccccc5c3ccc2c1c1ccc2ccccc2c41 1.847 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c3cc4cc5c(ccc6ccc7ccccc7c65)cc4cc3c3ccccc3c21 1.836 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c6ccc7c8ccccc8ccc7c6c6ccccc6c5c4cc3cc12 1.849 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c(ccc6c5ccc5c7ccccc7c7ccccc7c56)c4cc3cc12 1.915 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c(ccc6c7ccc8ccc9ccccc9c8c7ccc65)c4cc3cc12 1.966 
c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5cc6ccc7ccc8ccc9ccccc9c8c7c6cc5cc4c3ccc12 1.724 
c1ccc2cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6ccc7ccc8ccccc8c7c6c45)cc3cc2c1 1.584 
c1ccc2cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6ccc7c8ccccc8ccc7c6c45)cc3cc2c1 1.583 
c1ccc2cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6c7ccccc7c7ccccc7c6c45)cc3cc2c1 1.609 
c1ccc2cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6c7ccc8ccccc8c7ccc6c45)cc3cc2c1 1.591 
c1ccc2cc3cc4c(ccc5c6ccc7c8ccccc8ccc7c6c6c(ccc7ccc8ccccc8c76)c45)cc3cc2c1 1.586 
